,Start Date,Start Time Zone,End Date,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,EVSE ID,Fee,Ended By,Plug In Event Id,Start SOC,End SOC
124,2018-08-29 11:31:00,MDT,2018-08-29 12:49:00,MDT,0 days 01:18:08.000000000,0 days 01:18:00.000000000,41.738,17.53,5.2379999999999995,DC Fast,1B,Combo,158787,,Plug Out at Station,101,21%,88%
125,2018-08-31 20:45:00,MDT,2018-08-31 21:38:00,MDT,0 days 00:52:44.000000000,0 days 00:52:12.000000000,29.29,12.302,3.676,DC Fast,1B,Combo,158787,,Plug Out at Station,102,34%,81%
126,2018-09-01 11:55:00,MDT,2018-09-01 13:00:00,MDT,0 days 01:05:33.000000000,0 days 01:04:40.000000000,22.296999999999997,9.365,2.798,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,103,5%,96%
127,2018-09-01 18:05:00,MDT,2018-09-01 18:45:00,MDT,0 days 00:40:01.000000000,0 days 00:39:52.000000000,16.417,6.895,2.06,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,1535846723,11%,100%
128,2018-09-03 13:53:00,MDT,2018-09-03 14:29:00,MDT,0 days 00:36:27.000000000,0 days 00:36:00.000000000,23.324,9.796,2.927,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,104,3%,97%
129,2018-09-03 19:42:00,MDT,2018-09-03 20:59:00,MDT,0 days 01:16:41.000000000,0 days 01:16:08.000000000,37.723,15.844000000000001,4.734,DC Fast,1B,Combo,158787,,Plug Out at Station,105,28%,89%
130,2018-09-05 14:01:00,MDT,2018-09-05 15:35:00,MDT,0 days 01:33:58.000000000,0 days 01:33:51.000000000,51.559,21.655,6.471,DC Fast,1B,Combo,158787,,Customer,106,9%,88%
131,2018-09-08 12:09:00,MDT,2018-09-08 13:09:00,MDT,0 days 00:59:23.000000000,0 days 00:56:44.000000000,31.921999999999997,13.407,4.006,DC Fast,1B,Combo,158787,,Timeout,107,28%,81%
132,2018-09-11 15:43:00,MDT,2018-09-11 16:48:00,MDT,0 days 01:05:10.000000000,0 days 01:04:28.000000000,37.794000000000004,15.873,4.743,DC Fast,1B,Combo,158787,,Outlet Offline,108,12%,75%
133,2018-09-11 17:09:00,MDT,2018-09-11 17:18:00,MDT,0 days 00:09:14.000000000,0 days 00:08:32.000000000,3.515,1.476,0.441,DC Fast,1B,Combo,158787,,Outlet Offline,109,76%,81%
134,2018-09-11 17:25:00,MDT,2018-09-11 17:42:00,MDT,0 days 00:16:22.000000000,0 days 00:15:44.000000000,5.038,2.116,0.632,DC Fast,1B,Combo,158787,,Outlet Offline,110,82%,89%
135,2018-09-11 17:59:00,MDT,2018-09-11 18:13:00,MDT,0 days 00:14:27.000000000,0 days 00:14:15.000000000,3.6,1.5119999999999998,0.452,DC Fast,1B,Combo,158787,,Customer,111,89%,94%
136,2018-09-16 11:52:00,MDT,2018-09-16 13:21:00,MDT,0 days 01:28:47.000000000,0 days 01:28:39.000000000,35.247,14.804,4.423,DC Fast,1B,Combo,158787,,Customer,112,39%,98%
137,2018-09-16 13:22:00,MDT,2018-09-16 13:25:00,MDT,0 days 00:02:56.000000000,0 days 00:00:51.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Timeout,113,98%,98%
138,2018-09-16 13:45:00,MDT,2018-09-16 13:46:00,MDT,0 days 00:00:57.000000000,0 days 00:00:04.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,114,0%,100%
139,2018-09-26 14:34:00,MDT,2018-09-26 15:17:00,MDT,0 days 00:43:12.000000000,0 days 00:42:56.000000000,26.794,11.253,3.363,DC Fast,1B,Combo,158787,,Customer,115,12%,98%
140,2018-09-27 16:41:00,MDT,2018-09-27 17:35:00,MDT,0 days 00:54:31.000000000,0 days 00:54:04.000000000,18.892,7.935,2.371,DC Fast,1B,Combo,158787,,Plug Out at Station,116,4%,99%
141,2018-09-28 17:44:00,MDT,2018-09-28 18:27:00,MDT,0 days 00:42:55.000000000,0 days 00:42:43.000000000,28.373,11.917,3.5610000000000004,DC Fast,1B,Combo,158787,,Customer,117,5%,95%
142,2018-09-30 19:08:00,MDT,2018-09-30 20:00:00,MDT,0 days 00:51:48.000000000,0 days 00:51:31.000000000,29.65,12.453,3.721,DC Fast,1B,Combo,158787,,Customer,118,32%,80%
143,2018-10-06 10:10:00,MDT,2018-10-06 10:10:00,MDT,0 days 00:00:22.000000000,0 days 00:00:12.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,119,0%,0%
144,2018-10-06 10:18:00,MDT,2018-10-06 11:20:00,MDT,0 days 01:02:05.000000000,0 days 01:01:28.000000000,29.815,12.522,3.742,DC Fast,1B,Combo,158787,,Plug Out at Station,1538842702,37%,85%
145,2018-10-06 13:41:00,MDT,2018-10-06 13:53:00,MDT,0 days 00:12:25.000000000,0 days 00:11:36.000000000,8.102,3.403,1.0170000000000001,DC Fast,1B,Combo,158787,,Plug Out at Station,120,6%,50%
146,2018-10-06 15:45:00,MDT,2018-10-06 16:45:00,MDT,0 days 00:59:44.000000000,0 days 00:59:27.000000000,16.995,7.138,2.133,DC Fast,1B,Combo,158787,,Plug Out at Station,121,10%,99%
147,2018-10-08 13:28:00,MDT,2018-10-08 14:11:00,MDT,0 days 00:42:32.000000000,0 days 00:42:16.000000000,21.274,8.935,2.67,DC Fast,1B,Combo,158787,,Plug Out at Station,122,43%,80%
148,2018-10-10 20:45:00,MDT,2018-10-10 20:46:00,MDT,0 days 00:01:16.000000000,0 days 00:00:32.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,123,0%,0%
149,2018-10-10 20:47:00,MDT,2018-10-10 21:19:00,MDT,0 days 00:32:02.000000000,0 days 00:31:36.000000000,21.686,9.107999999999999,2.722,DC Fast,1B,Combo,158787,,Plug Out at Station,124,27%,65%
150,2018-10-19 11:35:00,MDT,2018-10-19 11:37:00,MDT,0 days 00:02:28.000000000,0 days 00:00:04.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,125,0%,0%
151,2018-10-19 11:38:00,MDT,2018-10-19 12:45:00,MDT,0 days 01:07:23.000000000,0 days 01:07:12.000000000,36.238,15.22,4.548,DC Fast,1B,Combo,158787,,Customer,126,28%,85%
152,2018-10-19 13:28:00,MDT,2018-10-19 14:30:00,MDT,0 days 01:02:16.000000000,0 days 01:01:52.000000000,36.953,15.52,4.638,DC Fast,1B,Combo,158787,,Plug Out at Station,127,20%,81%
153,2018-10-20 17:30:00,MDT,2018-10-20 18:40:00,MDT,0 days 01:09:54.000000000,0 days 01:09:40.000000000,41.638000000000005,17.488,5.226,DC Fast,1B,Combo,158787,,Plug Out at Station,128,16%,81%
154,2018-10-20 18:42:00,MDT,2018-10-20 19:24:00,MDT,0 days 00:42:46.000000000,0 days 00:42:08.000000000,30.318,12.734000000000002,3.805,DC Fast,1B,Combo,158787,,Outlet Offline,129,15%,63%
155,2018-10-20 19:29:00,MDT,2018-10-20 20:06:00,MDT,0 days 00:36:42.000000000,0 days 00:36:00.000000000,14.856,6.24,1.864,DC Fast,1B,Combo,158787,,Plug Out at Station,130,63%,85%
156,2018-10-25 14:19:00,MDT,2018-10-25 15:07:00,MDT,0 days 00:48:32.000000000,0 days 00:48:19.000000000,26.011999999999997,10.925,3.265,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,131,9%,94%
157,2018-10-26 13:16:00,MDT,2018-10-26 13:17:00,MDT,0 days 00:00:46.000000000,0 days 00:00:08.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,132,26%,26%
158,2018-10-26 13:25:00,MDT,2018-10-26 13:36:00,MDT,0 days 00:11:24.000000000,0 days 00:11:19.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Plug Out at Station,133,26%,26%
159,2018-10-26 13:37:00,MDT,2018-10-26 14:13:00,MDT,0 days 00:35:42.000000000,0 days 00:35:00.000000000,24.03,10.093,3.016,DC Fast,1B,Combo,158787,,Outlet Offline,134,28%,68%
160,2018-10-26 14:17:00,MDT,2018-10-26 14:22:00,MDT,0 days 00:05:34.000000000,0 days 00:04:56.000000000,2.174,0.9129999999999999,0.273,DC Fast,1B,Combo,158787,,Outlet Offline,135,69%,72%
161,2018-10-26 14:26:00,MDT,2018-10-26 14:29:00,MDT,0 days 00:03:14.000000000,0 days 00:02:36.000000000,0.991,0.41600000000000004,0.124,DC Fast,1B,Combo,158787,,Outlet Offline,136,73%,74%
162,2018-10-26 14:45:00,MDT,2018-10-26 15:10:00,MDT,0 days 00:25:18.000000000,0 days 00:24:12.000000000,8.503,3.571,1.067,DC Fast,1B,Combo,158787,,Plug Out at Station,1540586705,75%,88%
163,2018-10-30 16:54:00,MDT,2018-10-30 19:01:00,MDT,0 days 02:07:51.000000000,0 days 02:07:11.000000000,48.501999999999995,20.371,6.087000000000001,DC Fast,1B,Combo,158787,,Plug Out at Station,1540940034,21%,100%
164,2018-10-30 21:32:00,MDT,2018-10-30 21:48:00,MDT,0 days 00:16:24.000000000,0 days 00:16:12.000000000,11.953,5.02,1.5,DC Fast,1A,CHAdeMO,158787,,Plug Out at Station,137,58%,72%
165,2018-10-31 13:45:00,MDT,2018-10-31 15:35:00,MDT,0 days 01:50:23.000000000,0 days 01:49:47.000000000,53.543,22.488000000000003,6.72,DC Fast,1B,Combo,158787,,Plug Out at Station,138,4%,93%
166,2018-11-01 18:04:00,MDT,2018-11-01 19:02:00,MDT,0 days 00:58:03.000000000,0 days 00:57:56.000000000,36.766999999999996,15.442,4.614,DC Fast,1B,Combo,158787,,Plug Out at Station,139,15%,76%
167,2018-11-01 19:35:00,MDT,2018-11-01 21:40:00,MDT,0 days 02:04:40.000000000,0 days 02:04:16.000000000,50.266999999999996,21.112,6.309,DC Fast,1B,Combo,158787,,Plug Out at Station,140,16%,100%
168,2018-11-03 09:12:00,MDT,2018-11-03 11:43:00,MDT,0 days 02:31:40.000000000,0 days 02:31:31.000000000,61.121,25.671,7.671,DC Fast,1B,Combo,158787,,Plug Out at Station,141,2%,100%
169,2018-11-03 11:43:00,MDT,2018-11-03 11:45:00,MDT,0 days 00:02:05.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,142,,0%
170,2018-11-06 12:17:00,MST,2018-11-06 14:01:00,MST,0 days 01:43:48.000000000,0 days 01:43:20.000000000,38.613,16.217,4.846,DC Fast,1B,Combo,158787,,Plug Out at Station,1541531863,36%,98%
171,2018-11-09 20:21:00,MST,2018-11-09 20:37:00,MST,0 days 00:15:14.000000000,0 days 00:14:36.000000000,10.088,4.237,1.266,DC Fast,1A,CHAdeMO,158787,,Outlet Offline,143,5%,50%
172,2018-11-09 20:43:00,MST,2018-11-09 20:57:00,MST,0 days 00:13:51.000000000,0 days 00:13:44.000000000,9.293,3.903,1.166,DC Fast,1A,CHAdeMO,158787,,Customer,144,50%,88%
173,2018-11-12 12:22:00,MST,2018-11-12 13:03:00,MST,0 days 00:41:12.000000000,0 days 00:41:03.000000000,22.717,9.541,2.8510000000000004,DC Fast,1A,CHAdeMO,158787,,Customer,145,4%,97%
174,2018-11-15 11:54:00,MST,2018-11-15 13:01:00,MST,0 days 01:07:00.000000000,0 days 01:06:24.000000000,37.596,15.79,4.718,DC Fast,1B,Combo,158787,,Plug Out at Station,1542308092,19%,84%
175,2018-11-16 18:48:00,MST,2018-11-16 19:59:00,MST,0 days 01:11:05.000000000,0 days 01:10:36.000000000,42.137,17.698,5.287999999999999,DC Fast,1B,Combo,158787,,Plug Out at Station,1542419326,12%,82%
176,2018-11-16 21:55:00,MST,2018-11-16 22:48:00,MST,0 days 00:53:10.000000000,0 days 00:52:31.000000000,33.969,14.267000000000001,4.263,DC Fast,1B,Combo,158787,,Plug Out at Station,146,16%,74%
177,2018-11-21 16:31:00,MST,2018-11-21 16:33:00,MST,0 days 00:02:04.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,147,,0%
178,2018-11-21 17:54:00,MST,2018-11-21 17:55:00,MST,0 days 00:00:58.000000000,0 days 00:00:20.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,148,0%,0%
179,2018-11-21 18:04:00,MST,2018-11-21 18:52:00,MST,0 days 00:47:53.000000000,0 days 00:47:44.000000000,23.718000000000004,9.962,2.977,DC Fast,1B,Combo,158787,,Plug Out at Station,149,25%,99%
180,2018-11-27 01:42:00,MST,2018-11-27 01:45:00,MST,0 days 00:03:28.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Plug Out at Station,151,0%,0%
181,2018-11-27 01:46:00,MST,2018-11-27 02:38:00,MST,0 days 00:52:13.000000000,0 days 00:51:56.000000000,24.354,10.229,3.056,DC Fast,1B,Combo,158787,,Plug Out at Station,152,22%,99%
182,2018-12-09 16:31:00,MST,2018-12-09 17:12:00,MST,0 days 00:40:37.000000000,0 days 00:40:28.000000000,24.676,10.364,3.097,DC Fast,1B,Combo,158787,,Customer,153,28%,67%
183,2018-12-14 12:11:00,MST,2018-12-14 12:13:00,MST,0 days 00:01:43.000000000,0 days 00:00:28.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,154,0%,0%
184,2018-12-14 12:15:00,MST,2018-12-14 12:17:00,MST,0 days 00:01:47.000000000,0 days 00:00:08.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,155,0%,0%
185,2018-12-14 14:10:00,MST,2018-12-14 14:12:00,MST,0 days 00:02:51.000000000,0 days 00:00:28.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Customer,156,0%,0%
186,2018-12-14 14:13:00,MST,2018-12-14 15:07:00,MST,0 days 00:53:47.000000000,0 days 00:53:11.000000000,24.513,10.295,3.076,DC Fast,1B,Combo,158787,,Plug Out at Station,157,44%,83%
187,2018-12-17 01:55:00,MST,2018-12-17 03:45:00,MST,0 days 01:50:13.000000000,0 days 01:50:08.000000000,36.123000000000005,15.172,4.533,DC Fast,1B,Combo,158787,,Customer,158,45%,100%
188,2018-12-17 10:22:00,MST,2018-12-17 11:15:00,MST,0 days 00:53:17.000000000,0 days 00:53:07.000000000,29.03,12.193,3.6430000000000002,DC Fast,1B,Combo,158787,,Plug Out at Station,159,35%,83%
189,2018-12-17 22:17:00,MST,2018-12-17 23:18:00,MST,0 days 01:00:57.000000000,0 days 01:00:48.000000000,35.506,14.913,4.456,DC Fast,1B,Combo,158787,,Plug Out at Station,160,24%,82%
190,2018-12-20 12:01:00,MST,2018-12-20 13:08:00,MST,0 days 01:07:54.000000000,0 days 01:07:48.000000000,38.013000000000005,15.965,4.771,DC Fast,1B,Combo,158787,,Customer,161,21%,83%
191,2018-12-20 16:40:00,MST,2018-12-20 18:23:00,MST,0 days 01:43:09.000000000,0 days 01:42:55.000000000,36.014,15.126,4.52,DC Fast,1B,Combo,158787,,Plug Out at Station,1545349219,38%,98%
192,2018-12-22 17:23:00,MST,2018-12-22 18:43:00,MST,0 days 01:19:57.000000000,0 days 01:19:44.000000000,47.073,19.771,5.9079999999999995,DC Fast,1B,Combo,158787,,Plug Out at Station,162,13%,84%
193,2018-12-26 00:51:00,MST,2018-12-26 02:03:00,MST,0 days 01:11:49.000000000,0 days 01:11:44.000000000,35.177,14.774000000000001,4.415,DC Fast,1B,Combo,158787,,Plug Out at Station,1545810695,27%,87%
194,2018-12-28 21:39:00,MST,2018-12-28 21:40:00,MST,0 days 00:00:54.000000000,0 days 00:00:16.000000000,0.0,0.0,0.0,DC Fast,1B,Combo,158787,,Outlet Offline,163,0%,0%
195,2018-12-28 21:42:00,MST,2018-12-28 22:21:00,MST,0 days 00:38:23.000000000,0 days 00:38:16.000000000,17.9,7.518,2.246,DC Fast,1B,Combo,158787,,Customer,164,3%,92%
196,2018-12-29 14:07:00,MST,2018-12-29 15:06:00,MST,0 days 00:58:56.000000000,0 days 00:58:52.000000000,29.043000000000003,12.198,3.645,DC Fast,1B,Combo,158787,,Customer,165,35%,85%
197,2018-12-29 16:26:00,MST,2018-12-29 16:28:00,MST,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,,0,,158787,,Timeout,1546125968,,0%
198,2018-12-30 10:44:00,MST,2018-12-30 12:04:00,MST,0 days 01:20:37.000000000,0 days 01:20:32.000000000,43.388000000000005,18.223,5.445,DC Fast,1B,Combo,158787,,Customer,166,14%,85%
199,2018-12-31 13:15:00,MST,2018-12-31 13:29:00,MST,0 days 00:14:24.000000000,0 days 00:14:16.000000000,10.717,4.501,1.345,DC Fast,1B,Combo,158787,,Customer,167,3%,59%
200,2018-12-31 13:30:00,MST,2018-12-31 13:54:00,MST,0 days 00:24:34.000000000,0 days 00:24:28.000000000,6.682,2.806,0.8390000000000001,DC Fast,1B,Combo,158787,,Customer,168,60%,94%
201,2019-01-02 12:44:00,MST,2019-01-02 14:05:00,MST,0 days 01:21:23.000000000,0 days 01:21:04.000000000,37.819,15.884,4.746,DC Fast,1B,Combo,158787,,Customer,169,22%,88%
202,2019-01-02 15:50:00,MST,2019-01-02 16:03:00,MST,0 days 00:13:44.000000000,0 days 00:12:08.000000000,0.613,0.257,0.077,DC Fast,1B,Combo,158787,,Plug Out at Station,1546469395,15%,18%
203,2019-01-02 16:08:00,MST,2019-01-02 16:12:00,MST,0 days 00:04:07.000000000,0 days 00:03:28.000000000,2.3209999999999997,0.975,0.29100000000000004,DC Fast,1B,Combo,158787,,Outlet Offline,1546470496,18%,31%
204,2019-01-02 16:15:00,MST,2019-01-02 16:33:00,MST,0 days 00:17:41.000000000,0 days 00:17:20.000000000,8.947000000000001,3.758,1.123,DC Fast,1B,Combo,158787,,Plug Out at Station,1546470930,31%,81%
